entry,exit,window,eligible,excluded,paired_open_mean,paired_open_cash,delta_mean,delta_cash,opening_stops,bar_stops,delayed,saved_losses,spoiled_winners,n,mean,median,win,cash,pf,pf_cash,worst,tail5,mdd_cash,max_loss_run,months,years,clusters,fee,gross,delete1,delete5,delete10,delete5_cash,bad_n,good_n,delete_worst5,delete_both5,no_stop_common,stop_vs_no_stop_mean,stop_vs_no_stop_cash
B,1000_S0,2024,8,0,0.5304366520637145,985.325049250017,-0.15510845781004157,-299.69707650000214,0,0,0,1,1,8,0.3753281942536729,0.7031859713429239,62.5,685.6279727500148,2.1965051246871803,2.2132920009337744,-1.1501631628173272,-1.1501631628173272,-311.87479609999446,2.0,6.0,1.0,5.0,177.42702725000004,0.5713621316434339,0.21409699641651755,-0.8364988699385091,,-565.0972496499949,2.0,3.0,1.368583407053021,,,,
B,1000_S0,2025,1,0,0.8393843196015758,169.18018855000102,-0.2478235668929778,-49.94951274999855,0,0,0,0,0,1,0.591560752708598,0.591560752708598,100.0,119.23067580000247,,,0.591560752708598,0.591560752708598,0.0,0.0,1.0,1.0,1.0,20.5493242,0.794438927507457,,,,,0.0,0.0,,,,,
B,1000_S0,2026,3,0,0.436970090574383,864.8907322860148,-0.20952991914188512,-379.5648706259978,0,0,0,0,0,3,0.22744017143249792,0.9926691918829973,66.66666666666666,485.32586166001704,1.3949082799130454,1.500645658228147,-1.7277949058139108,-1.7277949058139108,-969.3999212489948,1.0,2.0,1.0,2.0,139.04413834000002,0.4071081481531273,-0.36756285696545676,,,,1.0,1.0,,,,,
B,1000_S1,main2022,22,0,0.019708577448421402,990.4470966360486,-0.4198858467703727,-1726.4256461312348,2,8,0,1,4,22,-0.4001772693219514,-0.5671121856500658,36.36363636363637,-735.9785494951861,0.4916241297188205,0.7933027860481096,-4.66817809846285,-3.030688099423823,-2333.785664866901,10.0,17.0,5.0,17.0,571.5432767952218,-0.16988798012867254,-0.49084983353317596,-0.9011626803737295,-1.3887239722950806,-3089.847115054202,10.0,4.0,0.05685999757288262,-0.4624371402109551,22.0,-0.01968441787201426,141.2544946447606
B,1000_S1,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-0.7588887295013499,-1304.8367914169166,2,5,0,0,3,10,-1.3549086398982666,-1.198913893382712,0.0,-2333.785664866901,0.0,0.0,-4.66817809846285,-4.66817809846285,-2333.785664866901,10.0,8.0,2.0,9.0,234.3201817669075,-1.0793721678869705,-1.4716537158847844,-1.9541039767643873,,-1947.7682969362575,7.0,0.0,-0.7557133030321468,,10.0,-0.09017368460485764,-166.3681105169201
B,1000_S1,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.13738344449455855,-421.58885471431773,0,3,0,1,1,12,0.3954322061583115,0.7832326640764491,66.66666666666666,1597.807115371715,2.2591337730434287,2.302339424088956,-1.146124770566043,-1.146124770566043,-855.310537714254,2.0,9.0,3.0,8.0,337.2230950283142,0.5880155096699091,0.2946581722532707,-0.2529541667672471,-1.1460327725409596,-756.0614501873007,3.0,4.0,1.1546187099176237,0.7832326640764491,12.0,0.03905663773868858,307.62260516168067
B,1000_S1,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.44563164955379264,-217.67926263064834,1,2,0,0,0,5,-1.0062317781075645,-1.2513334384560333,0.0,-484.77588843064314,0.0,0.0,-1.3931981003847962,-1.3931981003847962,-484.77588843064314,5.0,3.0,1.0,4.0,98.8659928806455,-0.7018732797113536,-1.1276460689413672,,,,3.0,0.0,,,5.0,-0.16825688932701968,-77.89099173064987
B,1000_S1,2023,5,0,-0.6314396922400622,-761.8522476499894,-1.0721458094489071,-1087.1575287862684,1,3,0,0,3,5,-1.7035855016889694,-1.1924205206440284,0.0,-1849.0097764362577,0.0,0.0,-4.66817809846285,-4.66817809846285,-1849.0097764362577,5.0,5.0,1.0,5.0,135.45418888626202,-1.4568710560625875,-2.0534311381063093,,,,4.0,0.0,,,5.0,-0.012090479882695604,-88.47711878627021
B,1000_S1,2024,8,0,0.5304366520637145,985.325049250017,-0.17153052949174885,-328.7431677097484,0,2,0,1,1,8,0.35890612257196564,0.7031859713429239,62.5,656.5818815402686,2.087234706598578,2.1050900285950815,-1.146124770566043,-1.146124770566043,-341.8099886366887,2.0,6.0,1.0,5.0,177.41220618473974,0.554911356920193,0.19532891449456638,-0.8802910610897285,,-594.1433408597412,2.0,3.0,1.368583407053021,,8.0,-0.016422071681707284,-29.046091209746322
B,1000_S1,2025,1,0,0.8393843196015758,169.18018855000102,-0.2478235668929778,-49.94951274999855,0,0,0,0,0,1,0.591560752708598,0.591560752708598,100.0,119.23067580000247,,,0.591560752708598,0.591560752708598,0.0,0.0,1.0,1.0,1.0,20.5493242,0.794438927507457,,,,,0.0,0.0,,,1.0,0.0,0.0
B,1000_S1,2026,3,0,0.436970090574383,864.8907322860148,-0.009511177035911386,-42.89617425457078,0,1,0,0,0,3,0.42745891353847165,0.9926691918829973,66.66666666666666,821.9945580314441,2.137122246430828,2.2991212156322747,-1.1277386794959896,-1.1277386794959896,-632.7312248775678,1.0,2.0,1.0,2.0,139.26156464357445,0.6074854443899694,-0.06753474380649616,,,,1.0,1.0,,,3.0,0.20001874210597373,336.668696371427
B,1000_S2,main2022,22,0,0.019708577448421402,990.4470966360486,-0.5843099246755584,-2804.425897945822,1,4,0,1,4,22,-0.564601347227137,-0.5236875272123102,36.36363636363637,-1813.978801309774,0.4066771893767065,0.6089433990297373,-4.66817809846285,-3.4358949103438245,-3268.704584218785,10.0,17.0,5.0,17.0,570.777981209824,-0.33461686062932255,-0.6631036294338466,-1.113946781192205,-1.690168115121254,-4167.847366868789,9.0,4.0,0.054858387290027545,-0.46527275477833324,22.0,-0.18410849577719987,-936.7457571698274
B,1000_S2,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-0.974282235681771,-1856.2157943687262,1,3,0,0,3,10,-1.5703021460786881,-1.2644248164751626,0.0,-2885.1646678187108,0.0,0.0,-4.66817809846285,-4.66817809846285,-2885.16466781871,10.0,8.0,2.0,9.0,233.869237718724,-1.2951776813504867,-1.71097983386303,-2.527951584067288,,-2588.0935316687146,6.0,0.0,-0.6126527080900883,,10.0,-0.3055671907852788,-717.7471134687294
B,1000_S2,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.25933299883704786,-948.2101035770966,0,1,0,1,1,12,0.2734826518158222,0.7832326640764491,66.66666666666666,1071.1858665089362,1.627253007514316,1.6108858986659385,-2.144878162062936,-2.144878162062936,-1162.0440415489868,2.0,9.0,3.0,8.0,336.90874349110004,0.46585048997164763,0.1616222947887369,-0.4620105456400858,-1.9363365339384233,-1282.6826990500792,3.0,4.0,1.1546187099176237,0.7832326640764491,12.0,-0.08289291660380071,-218.99864370109802
B,1000_S2,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.277374760226773,-139.78827089999848,0,0,0,0,0,5,-0.8379748887805448,-0.6136497565277785,0.0,-406.88489669999325,0.0,0.0,-1.4308138594718927,-1.4308138594718927,-406.88489669999325,5.0,3.0,1.0,4.0,98.9448967,-0.5331843066383812,-0.9173249572825928,,,,2.0,0.0,,,5.0,0.0,0.0
B,1000_S2,2023,5,0,-0.6314396922400622,-761.8522476499894,-1.671189711136769,-1716.427523468728,1,3,0,0,3,5,-2.302629403376831,-2.1906901869074487,0.0,-2478.279771118717,0.0,0.0,-4.66817809846285,-4.66817809846285,-2478.279771118717,5.0,5.0,1.0,5.0,134.92434101872402,-2.057171056062592,-2.802236015216137,,,,4.0,0.0,,,5.0,-0.6111343815705575,-717.7471134687294
B,1000_S2,2024,8,0,0.5304366520637145,985.325049250017,-0.27944783271574264,-518.6957202011001,0,1,0,1,1,8,0.25098881934797185,0.7031859713429239,62.5,466.6293290489168,1.5729992302952687,1.5951176801279014,-2.144878162062936,-2.144878162062936,-472.22109725109846,2.0,6.0,1.0,5.0,177.31528095110002,0.4468053134616165,0.07199485366714489,-1.168070536353712,,-784.0958933510929,2.0,3.0,1.368583407053021,,8.0,-0.12433937490570107,-218.99864370109802
B,1000_S2,2025,1,0,0.8393843196015758,169.18018855000102,-0.2478235668929778,-49.94951274999855,0,0,0,0,0,1,0.591560752708598,0.591560752708598,100.0,119.23067580000247,,,0.591560752708598,0.591560752708598,0.0,0.0,1.0,1.0,1.0,20.5493242,0.794438927507457,,,,,0.0,0.0,,,1.0,0.0,0.0
B,1000_S2,2026,3,0,0.436970090574383,864.8907322860148,-0.20952991914188512,-379.5648706259978,0,0,0,0,0,3,0.22744017143249792,0.9926691918829973,66.66666666666666,485.32586166001704,1.3949082799130454,1.500645658228147,-1.7277949058139108,-1.7277949058139108,-969.3999212489948,1.0,2.0,1.0,2.0,139.04413834000002,0.4071081481531273,-0.36756285696545676,,,,1.0,1.0,,,3.0,0.0,0.0
B,0935_S1_WORSTBAR,main2022,22,0,0.019708577448421402,990.4470966360486,-0.7535311142274247,-3086.099682247996,2,7,0,1,6,22,-0.7338225367790033,-0.5886399029934917,27.27272727272727,-2095.652585611947,0.28141371038415797,0.5603574877786801,-4.66817809846285,-4.339887688249874,-4159.679871367959,12.0,17.0,5.0,17.0,570.552585612,-0.5042041073156045,-0.863839196888442,-1.3133081939012998,-1.7909654277753768,-4733.152812367968,9.0,4.0,-0.14260953551818176,-0.7172087992494259,22.0,-0.12890996296509807,-779.0249086920079
B,0935_S1_WORSTBAR,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-1.1631203587035843,-2067.094435750002,2,5,0,0,3,10,-1.7591402691005011,-1.4631230381152958,0.0,-3096.043309199986,0.0,0.0,-4.66817809846285,-4.66817809846285,-3096.0433091999857,10.0,8.0,2.0,9.0,233.5933092,-1.4845116787080803,-1.932167153083424,-2.7081559646780358,,-2709.9138779999917,7.0,0.0,-0.8101245735229673,,10.0,-0.18809585612763152,-289.58193660000325
B,0935_S1_WORSTBAR,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.4122067438306249,-1019.005246497994,0,2,0,1,3,12,0.12060890682224512,0.06708272331959249,50.0,1000.3907235880386,1.296879491817605,1.598793866562632,-1.6743860986975043,-1.6743860986975043,-1063.6365621679731,3.0,9.0,3.0,8.0,336.959276412,0.3127188688447922,-0.04992913124111532,-0.6764052293310113,-1.6164630030138334,-1637.1095031679827,2.0,4.0,0.9023298476890295,0.06708272331959249,12.0,-0.07958838532965351,-489.44297209200465
B,0935_S1_WORSTBAR,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.5082312256700953,-249.62182664999818,1,2,0,0,0,5,-1.068831354223867,-1.3931981003847962,0.0,-516.7184524499929,0.0,0.0,-1.4954322167586989,-1.4954322167586989,-516.7184524499929,5.0,3.0,1.0,4.0,98.83345245000001,-0.7646311201800748,-1.2590079286645974,,,,3.0,0.0,,,5.0,-0.1450712159406499,-69.89403550000014
B,0935_S1_WORSTBAR,2023,5,0,-0.6314396922400622,-761.8522476499894,-1.8180094917370735,-1817.4726091000039,1,3,0,0,3,5,-2.449449183977136,-1.8043740887877726,0.0,-2579.324856749993,0.0,0.0,-4.66817809846285,-4.66817809846285,-2579.324856749993,5.0,5.0,1.0,5.0,134.75985675,-2.204392237236086,-3.0113369016578697,,,,4.0,0.0,,,5.0,-0.23112049631461318,-219.6879011000031
B,0935_S1_WORSTBAR,2024,8,0,0.5304366520637145,985.325049250017,-0.7100454164443264,-1338.646941699998,0,1,0,1,3,8,-0.17960876438061202,-0.23242969856229112,37.5,-353.32189244998114,0.551073361163471,0.5168194962070406,-1.5585399073301625,-1.5585399073301625,-447.67569929999655,3.0,6.0,1.0,5.0,176.89689245,0.01546164206970152,-0.40659947906513283,-0.9119399044390487,,-625.0366649499924,1.0,1.0,0.587936331798944,,8.0,-0.017015697688035486,-29.9697076500006
B,0935_S1_WORSTBAR,2025,1,0,0.8393843196015758,169.18018855000102,0.2973882802715879,59.93941530000117,0,0,0,0,0,1,1.1367725998731637,1.1367725998731637,100.0,229.1196038500022,,,1.1367725998731637,1.1367725998731637,0.0,0.0,1.0,1.0,1.0,20.60539615,1.3406156901688115,,,,,0.0,1.0,,,1.0,0.0,0.0
B,0935_S1_WORSTBAR,2026,3,0,0.436970090574383,864.8907322860148,0.14549804177184159,259.70227990200266,0,1,0,0,0,3,0.5824681323462246,1.4252631702169682,66.66666666666666,1124.5930121880174,2.043608996991775,2.1970960011037133,-1.6743860986975043,-1.6743860986975043,-939.4342735679942,1.0,2.0,1.0,2.0,139.456987812,0.7627725331370275,-0.12456146424026804,,,,1.0,2.0,,,3.0,-0.27297834748385275,-459.47326444200405
B,0935_S2_WORSTBAR,main2022,22,0,0.019708577448421402,990.4470966360486,-0.6456049152110968,-2366.9842038559896,1,1,0,1,6,22,-0.6258963377626753,-0.5886399029934917,27.27272727272727,-1376.5371072199407,0.31466968404713297,0.6599131087130962,-4.66817809846285,-4.339887688249874,-3440.5643929759535,12.0,17.0,5.0,17.0,571.07710722,-0.39604982526733806,-0.7507736550618125,-1.173638995174287,-1.5931007295787751,-4014.037333975962,8.0,4.0,-0.05681367829483908,-0.5956646681830238,22.0,-0.020983763948770055,-59.90943030000119
B,0935_S2_WORSTBAR,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-1.0211887832632471,-1837.42192945,1,1,0,0,3,10,-1.6172086936601642,-1.2478522386463418,0.0,-2866.3708028999836,0.0,0.0,-4.66817809846285,-4.66817809846285,-2866.3708028999845,10.0,8.0,2.0,9.0,233.8058029,-1.3422489285976669,-1.77446540259416,-2.5359584333869813,,-2529.3601464999906,7.0,0.0,-0.6984589539333466,,10.0,-0.046164280687294126,-59.90943030000119
B,0935_S2_WORSTBAR,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.3326183585009715,-529.5622744059895,0,0,0,1,3,12,0.20019729215189863,0.06708272331959249,50.0,1489.833695680043,1.6128481366841039,2.261252672085083,-1.4224143258258786,-1.4224143258258786,-574.1935900759685,3.0,9.0,3.0,8.0,337.27130432,0.39244942750793577,0.03689456184577942,-0.5399679973373198,-1.1389326910359123,-1147.666531075978,1.0,4.0,0.9023298476890295,0.06708272331959249,12.0,0.0,0.0
B,0935_S2_WORSTBAR,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.3631600097294454,-179.72779114999804,0,0,0,0,0,5,-0.9237601382832172,-1.0682989776100953,0.0,-446.8244169499928,0.0,0.0,-1.3284042350035532,-1.3284042350035532,-446.8244169499928,5.0,3.0,1.0,4.0,98.90441695000001,-0.6191897032967253,-1.077668908738785,,,,3.0,0.0,,,5.0,0.0,0.0
B,0935_S2_WORSTBAR,2023,5,0,-0.6314396922400622,-761.8522476499894,-1.6792175567970489,-1657.694138300002,1,1,0,0,3,5,-2.310657249037111,-1.3732929624374128,0.0,-2419.5463859499914,0.0,0.0,-4.66817809846285,-4.66817809846285,-2419.5463859499914,5.0,5.0,1.0,5.0,134.90138595,-2.0653081538986084,-2.8378469829828386,,,,4.0,0.0,,,5.0,-0.09232856137458825,-59.90943030000119
B,0935_S2_WORSTBAR,2024,8,0,0.5304366520637145,985.325049250017,-0.693029718756291,-1308.6772340499974,0,0,0,1,3,8,-0.16259306669257653,-0.23242969856229112,37.5,-323.35218479998053,0.5755517006773864,0.5389063927171461,-1.4224143258258786,-1.4224143258258786,-417.70599164999595,3.0,6.0,1.0,5.0,176.9121848,0.032507096615157216,-0.3871529674216637,-0.8665647106042874,,-595.0669572999918,1.0,1.0,0.587936331798944,,8.0,0.0,0.0
B,0935_S2_WORSTBAR,2025,1,0,0.8393843196015758,169.18018855000102,0.2973882802715879,59.93941530000117,0,0,0,0,0,1,1.1367725998731637,1.1367725998731637,100.0,229.1196038500022,,,1.1367725998731637,1.1367725998731637,0.0,0.0,1.0,1.0,1.0,20.60539615,1.3406156901688115,,,,,0.0,1.0,,,1.0,0.0,0.0
B,0935_S2_WORSTBAR,2026,3,0,0.436970090574383,864.8907322860148,0.41847638925569436,719.1755443440068,0,0,0,0,0,3,0.8554464798300773,1.4252631702169682,66.66666666666666,1584.0662766300215,3.999983950867199,4.30040617156508,-0.8554510562459461,-0.8554510562459461,-479.96100912599013,1.0,2.0,1.0,2.0,139.75372337000002,1.0362402223350535,0.2849060569855111,,,,0.0,2.0,,,3.0,0.0,0.0
B,1000_S1_WORSTBAR,main2022,22,0,0.019708577448421402,990.4470966360486,-0.6897220857932926,-3066.0273294450017,2,8,0,1,4,22,-0.6700135083448712,-0.5671121856500658,36.36363636363637,-2075.580232808953,0.36612038207421205,0.5764348377147387,-4.66817809846285,-4.339887688249874,-3530.306015717965,10.0,17.0,5.0,17.0,570.4702328090001,-0.44029626804118877,-0.7735354172714728,-1.2503625191092727,-1.8834237438371007,-4429.448798367969,10.0,4.0,-0.041918756125388465,-0.6023737079501728,22.0,-0.2895206568949341,-1198.3471886690068
B,1000_S1_WORSTBAR,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-1.1843020006597438,-2087.0642458500038,2,5,0,0,3,10,-1.7803219110566608,-1.4631230381152958,0.0,-3116.013119299988,0.0,0.0,-4.66817809846285,-4.66817809846285,-3116.013119299988,10.0,8.0,2.0,9.0,233.5731193,-1.5057474260499235,-1.9443351282829997,-2.7081559646780358,,-2709.9138779999917,7.0,0.0,-0.8524878574352863,,10.0,-0.5155869557632518,-948.5955649500069
B,1000_S1_WORSTBAR,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.2775721567379166,-978.9630835949984,0,3,0,1,1,12,0.25524349391495343,0.7832326640764491,66.66666666666666,1040.4328864910344,1.5619136624593144,1.5831209692445343,-1.8691427654705386,-1.8691427654705386,-1321.8865423179886,2.0,9.0,3.0,8.0,336.89711350900006,0.4475796969660902,0.14172503162415276,-0.4932776734701466,-1.7717644320840216,-1313.4356790679813,3.0,4.0,1.1546187099176237,0.7832326640764491,12.0,-0.10113207450466948,-249.75162371899995
B,1000_S1_WORSTBAR,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.5301335810293322,-259.606731699999,1,2,0,0,0,5,-1.090733709583104,-1.3931981003847962,0.0,-526.7033574999938,0.0,0.0,-1.4954322167586989,-1.4954322167586989,-526.7033574999938,5.0,3.0,1.0,4.0,98.8233575,-0.7865897943509403,-1.2332734832857917,,,,3.0,0.0,,,5.0,-0.2527588208025591,-119.81846080000051
B,1000_S1_WORSTBAR,2023,5,0,-0.6314396922400622,-761.8522476499894,-1.8384704202901556,-1827.4575141500047,1,3,0,0,3,5,-2.4699101125302176,-1.8043740887877726,0.0,-2589.309761799994,0.0,0.0,-4.66817809846285,-4.66817809846285,-2589.309761799994,5.0,5.0,1.0,5.0,134.7497618,-2.2249050577489067,-3.0113369016578697,,,,4.0,0.0,,,5.0,-0.7784150907239442,-828.7771041500064
B,1000_S1_WORSTBAR,2024,8,0,0.5304366520637145,985.325049250017,-0.31348267045659656,-579.4143479000027,0,2,0,1,1,8,0.2169539816071179,0.7031859713429239,62.5,405.9107013500143,1.4595885888564308,1.4804731585881357,-1.8691427654705386,-1.8691427654705386,-501.6829445499969,2.0,6.0,1.0,5.0,177.28429865,0.4127110554674601,0.03309789624902607,-1.258830103662656,,-844.8145210499955,2.0,3.0,1.368583407053021,,8.0,-0.15837421264655502,-279.7172714000006
B,1000_S1_WORSTBAR,2025,1,0,0.8393843196015758,169.18018855000102,-0.2478235668929778,-49.94951274999855,0,0,0,0,0,1,0.591560752708598,0.591560752708598,100.0,119.23067580000247,,,0.591560752708598,0.591560752708598,0.0,0.0,1.0,1.0,1.0,20.5493242,0.794438927507457,,,,,0.0,0.0,,,1.0,0.0,0.0
B,1000_S1_WORSTBAR,2026,3,0,0.436970090574383,864.8907322860148,-0.19172698343641628,-349.59922294499717,0,1,0,0,0,3,0.24524310713796674,0.9926691918829973,66.66666666666666,515.2915093410177,1.439402430530342,1.5485125717033166,-1.6743860986975043,-1.6743860986975043,-939.4342735679942,1.0,2.0,1.0,2.0,139.06349065900002,0.4249429974486481,-0.3408584534072535,,,,1.0,1.0,,,3.0,0.01780293570546883,29.965647681000632
B,1000_S2_WORSTBAR,main2022,22,0,0.019708577448421402,990.4470966360486,-0.7211971595071802,-3395.6704634259995,1,4,0,1,4,22,-0.701488582058759,-0.5236875272123102,36.36363636363637,-2405.223366789951,0.3555334423035704,0.5401019053383753,-4.66817809846285,-4.339887688249874,-3859.9491496989626,10.0,17.0,5.0,17.0,570.2783667900001,-0.4717953848889466,-0.8065093040193551,-1.291094967444892,-1.9411280456458941,-4759.091932348966,9.0,4.0,0.054858387290027545,-0.46527275477833324,22.0,-0.3209957306088217,-1527.9903226500041
B,1000_S2_WORSTBAR,early2022_2023,10,0,-0.5960199103969169,-1028.948873449984,-1.2569301482655233,-2406.7215372500023,1,3,0,0,3,10,-1.8529500586624401,-1.2644248164751626,0.0,-3435.6704106999864,0.0,0.0,-4.66817809846285,-4.66817809846285,-3435.670410699986,10.0,8.0,2.0,9.0,233.3904107,-1.5784340710852962,-2.0250330700671992,-3.0932474092347926,,-3138.5992745499907,6.0,0.0,-0.6126527080900883,,10.0,-0.588215103369031,-1268.2528563500052
B,1000_S2_WORSTBAR,recent2024,12,0,0.5328156506528702,2019.3959700860328,-0.27475300220856097,-988.9489261759975,0,1,0,1,1,12,0.2580626484443091,0.7832326640764491,66.66666666666666,1030.4470439100355,1.5716679282150323,1.5743100832780066,-2.3299182025210934,-2.3299182025210934,-1162.0440415489868,2.0,9.0,3.0,8.0,336.88795609000005,0.4504035202746781,0.1448004729289044,-0.48844483713410847,-2.0288565541675023,-1323.4215216489804,3.0,4.0,1.1546187099176237,0.7832326640764491,12.0,-0.09831291997531384,-259.737466299999
B,1000_S2_WORSTBAR,2022,5,0,-0.5606001285537718,-267.09662579999474,-0.277374760226773,-139.78827089999848,0,0,0,0,0,5,-0.8379748887805448,-0.6136497565277785,0.0,-406.88489669999325,0.0,0.0,-1.4308138594718927,-1.4308138594718927,-406.88489669999325,5.0,3.0,1.0,4.0,98.9448967,-0.5331843066383812,-0.9173249572825928,,,,2.0,0.0,,,5.0,0.0,0.0
B,1000_S2_WORSTBAR,2023,5,0,-0.6314396922400622,-761.8522476499894,-2.2364855363042735,-2266.9332663500036,1,3,0,0,3,5,-2.867925228544336,-2.8765343936897967,0.0,-3028.785513999993,0.0,0.0,-4.66817809846285,-4.66817809846285,-3028.785513999993,5.0,5.0,1.0,5.0,134.445514,-2.623683835532211,-3.508855796675517,,,,4.0,0.0,,,5.0,-1.176430206738062,-1268.2528563500052
B,1000_S2_WORSTBAR,2024,8,0,0.5304366520637145,985.325049250017,-0.30257783777301234,-559.4345428000012,0,1,0,1,1,8,0.22785881429070215,0.7031859713429239,62.5,425.89050645001583,1.4941030559851174,1.516334361556911,-2.3299182025210934,-2.3299182025210934,-512.9599198499994,2.0,6.0,1.0,5.0,177.29449355000003,0.4236348589161623,0.04556056217312238,-1.2297505498397645,,-824.8347159499939,2.0,3.0,1.368583407053021,,8.0,-0.14746937996297077,-259.737466299999
B,1000_S2_WORSTBAR,2025,1,0,0.8393843196015758,169.18018855000102,-0.2478235668929778,-49.94951274999855,0,0,0,0,0,1,0.591560752708598,0.591560752708598,100.0,119.23067580000247,,,0.591560752708598,0.591560752708598,0.0,0.0,1.0,1.0,1.0,20.5493242,0.794438927507457,,,,,0.0,0.0,,,1.0,0.0,0.0
B,1000_S2_WORSTBAR,2026,3,0,0.436970090574383,864.8907322860148,-0.20952991914188512,-379.5648706259978,0,0,0,0,0,3,0.22744017143249792,0.9926691918829973,66.66666666666666,485.32586166001704,1.3949082799130454,1.500645658228147,-1.7277949058139108,-1.7277949058139108,-969.3999212489948,1.0,2.0,1.0,2.0,139.04413834000002,0.4071081481531273,-0.36756285696545676,,,,1.0,1.0,,,3.0,0.0,0.0
C,OPEN,main2022,61,0,0.47340314972002145,4443.762050097179,0.0,0.0,0,0,0,0,0,61,0.47340314972002145,-0.21859077520178968,45.90163934426229,4443.762050097179,1.9149220652758,1.384230978024285,-3.084037157135793,-2.3144520839132072,-4045.7351286709045,5.0,14.0,4.0,16.0,1720.312949903,0.6843291153880691,0.3248993976571705,0.0005667112324675745,-0.22042248893606928,-3621.033555269847,15.0,21.0,0.7073342388769734,0.21107570731779177,,,
C,OPEN,early2022_2023,24,0,0.532215128112957,2004.6965969000394,0.0,0.0,0,0,0,0,0,24,0.532215128112957,-0.08353979128905391,50.0,2004.6965969000394,2.481770680336024,2.4752490040066593,-1.4324280789310149,-1.3450409269693337,-630.7811722999886,5.0,5.0,1.0,4.0,504.4534031,0.7701569343509477,0.22169122718626896,-0.17888677671266728,-0.5975410263064285,-575.6353220499675,4.0,8.0,0.980567674329208,0.17562671285737894,,,
C,OPEN,recent2024,37,0,0.43525483941109044,2439.0654531971395,0.0,0.0,0,0,0,0,0,37,0.43525483941109044,-0.22862643846281455,43.24324324324324,2439.0654531971395,1.7019414394331187,1.2389728678360303,-3.084037157135793,-2.7776407629339506,-4045.7351286709054,4.0,9.0,3.0,12.0,1215.8595468029998,0.6286570166013368,0.18668891068664614,-0.23287415662373612,-0.6049943068180329,-5420.353619104899,11.0,13.0,0.8386735719499857,0.12152415674924588,,,
C,OPEN,2022,0,0,,0.0,,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
C,OPEN,2023,24,0,0.532215128112957,2004.6965969000394,0.0,0.0,0,0,0,0,0,24,0.532215128112957,-0.08353979128905391,50.0,2004.6965969000394,2.481770680336024,2.4752490040066593,-1.4324280789310149,-1.3450409269693337,-630.7811722999886,5.0,5.0,1.0,4.0,504.4534031,0.7701569343509477,0.22169122718626896,-0.17888677671266728,-0.5975410263064285,-575.6353220499675,4.0,8.0,0.980567674329208,0.17562671285737894,,,
C,OPEN,2024,17,0,0.4533182498135479,1711.3595472000366,0.0,0.0,0,0,0,0,0,17,0.4533182498135479,0.7217097884444075,52.94117647058824,1711.3595472000366,1.9026760926563493,2.0080656215494397,-2.1581693891468636,-2.1581693891468636,-734.7734253499889,3.0,5.0,1.0,7.0,349.0604528,0.6568982163636856,0.29486138144353063,-0.3458522558523593,-1.1657060660848801,-843.4125791499747,5.0,7.0,1.2245257465529267,0.4053816630823565,,,
C,OPEN,2025,11,0,0.45208766659445027,-880.3299455689469,0.0,0.0,0,0,0,0,0,11,0.45208766659445027,-0.22862643846281455,27.27272727272727,-880.3299455689469,1.7250994988038355,0.7729087109632472,-2.4712443687321075,-2.4712443687321075,-2414.2970254129586,4.0,3.0,1.0,3.0,437.3049455690001,0.6407730266968603,-0.44106639409521337,-1.089266734229713,-2.4712443687321075,-3793.4261545049676,3.0,2.0,1.879989716575736,-0.22862643846281455,,,
C,OPEN,2026,9,0,0.3805616087601201,1608.03585156605,0.0,0.0,0,0,0,0,0,9,0.3805616087601201,-0.791948501682267,44.44444444444444,1608.03585156605,1.4538249304359994,1.3471400026707703,-3.084037157135793,-3.084037157135793,-3270.4967059649844,3.0,1.0,1.0,2.0,429.494148434,0.560504071377927,-0.3241344471200138,-1.6887836583872762,,-4154.783172443982,3.0,4.0,2.743034403518113,,,,
C,0935_S0,main2022,61,0,0.47340314972002145,4443.762050097179,0.22921271455010583,3855.306052665017,0,0,0,7,2,61,0.7026158642701273,0.32851423547779,54.09836065573771,8299.068102762196,2.3348060594584283,1.7100830211264775,-3.335336669416381,-2.9103125463625257,-2926.6850332799004,4.0,14.0,4.0,16.0,1723.0768972380001,0.9140191923215064,0.5527629724937778,0.17919823062939313,-0.0733282405707265,-2162.8496919298223,14.0,25.0,1.0178310887115358,0.4740014541689071,,,
